sector_etf,provider_symbol,symbol,weight_pct,name,source_url,provider
AIQ,000660 KS,000660 KS,2.55,SK HYNIX INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,INTC,INTC,2.44,INTEL CORP,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,AMD,AMD,2.38,ADVANCED MICRO DEVICES,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,BABA,BABA,2.16,ALIBABA GROUP HOLDING-SP ADR,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,SAP,SAP,2.15,SAP SE-SPONSORED ADR,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,SIE GR,SIE GR,2.06,SIEMENS AG-REG,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,IBM,IBM,1.74,INTL BUSINESS MACHINES CORP,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,CRM,CRM,1.67,SALESFORCE INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,STX,STX,1.47,SEAGATE TECHNOLOGY HOLDINGS,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,MRVL,MRVL,1.47,MARVELL TECHNOLOGY INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,SHOP,SHOP,1.42,SHOPIFY INC - CLASS A,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,QCOM,QCOM,1.42,QUALCOMM INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,UBER,UBER,1.22,UBER TECHNOLOGIES INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,NOW,NOW,1.21,SERVICENOW INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,ADBE,ADBE,0.92,ADOBE INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,ACN,ACN,0.92,ACCENTURE PLC-CL A,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,SNOW,SNOW,0.91,SNOWFLAKE INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,2317 TT,2317 TT,0.88,HON HAI PRECISION INDUSTRY,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,APP,APP,0.76,APPLOVIN CORP-CLASS A,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,CDNS,CDNS,0.74,CADENCE DESIGN SYS INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,IFX GR,IFX GR,0.68,INFINEON TECHNOLOGIES AG,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,SNPS,SNPS,0.66,SYNOPSYS INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,DDOG,DDOG,0.62,DATADOG INC - CLASS A,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,HPE,HPE,0.54,HEWLETT PACKARD ENTERPRISE,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,PATH,PATH,0.5,UIPATH INC - CLASS A,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,WIX,WIX,0.49,WIX.COM LTD,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,5803 JP,5803 JP,0.48,FUJIKURA LTD,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,100 HK,100 HK,0.47,MINIMAX GROUP INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,NOK,NOK,0.46,NOKIA CORP-SPON ADR,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,NXPI,NXPI,0.45,NXP SEMICONDUCTORS NV,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,3690 HK,3690 HK,0.44,MEITUAN-CLASS B,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,WDAY,WDAY,0.42,WORKDAY INC-CLASS A,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,3443 TT,3443 TT,0.39,GLOBAL UNICHIP CORP,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,PEGA,PEGA,0.38,PEGASYSTEMS INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,ZBRA,ZBRA,0.37,ZEBRA TECHNOLOGIES CORP-CL A,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,TRI,TRI,0.37,THOMSON REUTERS CORP,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,ZS,ZS,0.36,ZSCALER INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,DT,DT,0.36,DYNATRACE INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,GLOB,GLOB,0.36,GLOBANT SA,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,AI,AI,0.36,C3.AI INC-A,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,CCC,CCC,0.35,CCC INTELLIGENT SOLUTIONS HO,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,TWLO,TWLO,0.34,TWILIO INC - A,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,OKTA,OKTA,0.34,OKTA INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,SNAP,SNAP,0.34,SNAP INC - A,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,G,G,0.34,GENPACT LTD,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,6702 JP,6702 JP,0.33,FUJITSU LIMITED,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,TEMN SW,TEMN SW,0.33,TEMENOS AG - REG,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,6701 JP,6701 JP,0.33,NEC CORP,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,DXC,DXC,0.33,DXC TECHNOLOGY CO,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,SMCI,SMCI,0.32,SUPER MICRO COMPUTER INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,WKL NA,WKL NA,0.32,WOLTERS KLUWER,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,EXPN LN,EXPN LN,0.32,EXPERIAN PLC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,TIETO FH,TIETO FH,0.32,TIETO OYJ,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,SOUN,SOUN,0.31,SOUNDHOUND AI INC-A,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,2395 TT,2395 TT,0.31,ADVANTECH CO LTD,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,GEHC,GEHC,0.31,GE HEALTHCARE TECHNOLOGY,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,EFX,EFX,0.31,EQUIFAX INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,AMP IM,AMP IM,0.31,AMPLIFON SPA,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,CRWV,CRWV,0.3,COREWEAVE INC-CL A,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,2513 HK,2513 HK,0.3,Z AI CO LTD,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,6954 JP,6954 JP,0.29,FANUC CORP,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,ERIC,ERIC,0.29,ERICSSON (LM) TEL-SP ADR,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,TDC,TDC,0.28,TERADATA CORP,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,QUBT,QUBT,0.28,QUANTUM COMPUTING INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,CLS,CLS,0.27,CELESTICA INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,4755 JP,4755 JP,0.27,RAKUTEN GROUP INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,AMBA,AMBA,0.27,AMBARELLA INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,PONY,PONY,0.26,PONY AI INC,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,BIDU,BIDU,0.24,BAIDU INC - SPON ADR,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,HUT,HUT,0.18,HUT 8 CORP,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
AIQ,2718 HK,2718 HK,0.11,MININGLAMP TECHNOLOG-CLASS A,https://assets.globalxetfs.com/funds/holdings/aiq_full-holdings_20260831.csv,GLOBALX
BOTZ,2431 HK,2431 HK,0.03,MINIEYE TECHNOLOGY CO LTD-H,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,6861 JP,6861 JP,10.75,KEYENCE CORP,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,NVDA,NVDA,9.62,NVIDIA CORP,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,ABBN SW,ABBN SW,9.17,ABB LTD-REG,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,6954 JP,6954 JP,7.63,FANUC CORP,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,ISRG,ISRG,6.06,INTUITIVE SURGICAL INC,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,6273 JP,6273 JP,4.55,SMC CORP,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,300124 C2,300124 C2,4.06,SHENZHEN INOVANCE TECHNOLO-A,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,6383 JP,6383 JP,3.09,DAIFUKU CO LTD,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,300757 C2,300757 C2,2.72,ROBOTECHNIK INTELLIGENT TE-A,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,CGNX,CGNX,2.26,COGNEX CORP,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,GOOGL,GOOGL,2.25,ALPHABET INC-CL A,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,AUR,AUR,2.07,AURORA INNOVATION INC,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,6645 JP,6645 JP,1.93,OMRON CORP,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,PATH,PATH,1.92,UIPATH INC - CLASS A,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,TSLA,TSLA,1.81,TESLA INC,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,6506 JP,6506 JP,1.79,YASKAWA ELECTRIC CORP,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,1810 HK,1810 HK,1.71,XIAOMI CORP-CLASS B,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,9660 HK,9660 HK,1.69,HORIZON ROBOTICS INC,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,AVAV,AVAV,1.66,AEROVIRONMENT INC,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,BIDU,BIDU,1.61,BAIDU INC - SPON ADR,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,277810 KS,277810 KS,1.45,RAINBOW ROBOTICS,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,JBTM,JBTM,1.36,JBT MAREL CORP,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,AUTO NO,AUTO NO,1.34,AUTOSTORE HOLDINGS LTD,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,XPEV,XPEV,1.17,XPENG INC - ADR,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,RSW LN,RSW LN,1.13,RENISHAW PLC,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,SYM,SYM,1.12,SYMBOTIC INC,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,9880 HK,9880 HK,1.05,UBTECH ROBOTICS CORP LTD-H,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,688169 C1,688169 C1,0.94,BEIJING ROBOROCK TECHNOLOG-A,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,HIAB FH,HIAB FH,0.91,HIAB OYJ,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,002747 C2,002747 C2,0.79,ESTUN AUTOMATION CO LTD-A,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,688297 C1,688297 C1,0.75,AVIC CHENGDU UAS CO LTD-A,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,454910 KS,454910 KS,0.75,DOOSAN ROBOTICS INC,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,TECN SW,TECN SW,0.7,TECAN GROUP AG-REG,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,300024 C2,300024 C2,0.65,SIASUN ROBOT & AUTOMATION-A,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,2252 HK,2252 HK,0.62,SHANGHAI MICROPORT MEDBOT-H,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,108490 KS,108490 KS,0.61,ROBOTIS CO LTD,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,PONY,PONY,0.56,PONY AI INC,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,OUST,OUST,0.48,OUSTER INC,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,HSAI,HSAI,0.47,HESAI GROUP,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,ATS CN,ATS CN,0.42,ATS CORP,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,WRD,WRD,0.42,WERIDE INC-ADR,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,APPN,APPN,0.41,APPIAN CORP-A,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,OMCL,OMCL,0.36,OMNICELL INC,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,EXA FP,EXA FP,0.33,EXAIL TECHNOLOGIES,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,6600 HK,6600 HK,0.33,ONEROBOTICS SHENZHEN CO -H,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,PRCT,PRCT,0.27,PROCEPT BIOROBOTICS CORP,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,2432 HK,2432 HK,0.27,SHENZHEN DOBOT CORP LTD-H,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,NQU6 Index,NQU6 INDEX,0.26,NASDAQ 100 E-MINI SEP26,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,2498 HK,2498 HK,0.25,ROBOSENSE TECHNOLOGY CO LTD,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,688165 C1,688165 C1,0.24,EFORT INTELLIGENT ROBOT CO-A,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,6258 JP,6258 JP,0.16,HIRATA CORP,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,6104 JP,6104 JP,0.16,"SHIBAURA MACHINE CO., LTD",https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,388720 KS,388720 KS,0.13,YUIL ROBOTICS CO LTD,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,090360 KS,090360 KS,0.12,ROBOSTAR CO LTD,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,CRNC,CRNC,0.09,CERENCE INC,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,SERV,SERV,0.08,SERVE ROBOTICS INC,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,RR,RR,0.08,RICHTECH ROBOTICS INC-CL B,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,2121 HK,2121 HK,0.06,AINNOVATION TECHNOLOGY GRO-H,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,EH,EH,0.05,EHANG HOLDINGS LTD-SPS ADR,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
BOTZ,455900 KS,455900 KS,0.05,ANGEL ROBOTICS CO LTD,https://assets.globalxetfs.com/funds/holdings/botz_full-holdings_20260831.csv,GLOBALX
COPX,BVR AU,BVR AU,0.01,BELLAVISTA RESOURCES LTD,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,HBM CN,HBM CN,5.62,HUDBAY MINERALS INC,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,BHP AU,BHP AU,5.2,BHP GROUP LTD,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,TECK/B CN,TECK/B CN,5.18,TECK RESOURCES LTD-CLS B,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,FM CN,FM CN,5.13,FIRST QUANTUM MINERALS LTD,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,SCCO,SCCO,4.98,SOUTHERN COPPER CORP,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,FCX,FCX,4.87,FREEPORT-MCMORAN INC,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,ANTO LN,ANTO LN,4.72,ANTOFAGASTA PLC,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,KGH PW,KGH PW,4.7,KGHM POLSKA MIEDZ SA,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,GLEN LN,GLEN LN,4.69,GLENCORE PLC,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,5713 JP,5713 JP,4.42,SUMITOMO METAL MINING CO LTD,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,BOL SS,BOL SS,4.35,BOLIDEN AB,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,2899 HK,2899 HK,4.24,ZIJIN MINING GROUP CO LTD-H,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,LUN CN,LUN CN,3.93,LUNDIN MINING CORP,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,2099 HK,2099 HK,3.79,CHINA GOLD INTERNATIONAL RES,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,CS CN,CS CN,3.71,CAPSTONE COPPER CORP,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,SFR AU,SFR AU,3.71,SANDFIRE RESOURCES LTD,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,IVN CN,IVN CN,3.33,IVANHOE MINES LTD-CL A,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,NDA GR,NDA GR,2.54,AURUBIS AG,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,358 HK,358 HK,2.35,JIANGXI COPPER CO LTD-H,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,1208 HK,1208 HK,2.27,MMG LTD,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,5711 JP,5711 JP,2.14,MITSUBISHI MATERIALS CORP,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,ERO CN,ERO CN,1.78,ERO COPPER CORP,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,TGB,TGB,1.58,TREKOR METALS LTD,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,1258 HK,1258 HK,1.33,CHINA NONFERROUS MINING CORP,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,NGEX CN,NGEX CN,1.33,NGEX MINERALS LTD,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,3939 HK,3939 HK,1.11,WANGUO GOLD GROUP LTD,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
COPX,ALS CN,ALS CN,1.05,ALTIUS MINERALS CORPORATION,https://assets.globalxetfs.com/funds/holdings/copx_full-holdings_20260831.csv,GLOBALX
